OBJECTID,REPORT_DATE,WARD,LIVES_LOST,POSITIVE_CASES,TOTAL_TESTS,LOAD_TIME
1737,2020/09/18 00:00:00+00,Ward 3,34,722,36205,2023/01/07 08:00:08+00
1738,2020/09/19 00:00:00+00,Ward 3,34,734,36561,2023/01/07 08:00:08+00
1739,2020/09/20 00:00:00+00,Ward 3,34,734,36763,2023/01/07 08:00:08+00
1740,2020/09/21 00:00:00+00,Ward 3,34,738,37199,2023/01/07 08:00:08+00
1741,2020/09/22 00:00:00+00,Ward 3,34,740,37416,2023/01/07 08:00:08+00
1742,2020/09/23 00:00:00+00,Ward 3,34,744,37865,2023/01/07 08:00:08+00
1743,2020/09/24 00:00:00+00,Ward 3,34,747,38535,2023/01/07 08:00:08+00
1744,2020/09/25 00:00:00+00,Ward 3,34,749,39087,2023/01/07 08:00:08+00
1745,2020/09/26 00:00:00+00,Ward 3,34,751,39386,2023/01/07 08:00:08+00
1746,2020/09/27 00:00:00+00,Ward 3,34,752,39547,2023/01/07 08:00:08+00
1747,2020/09/28 00:00:00+00,Ward 3,34,754,39946,2023/01/07 08:00:08+00
1748,2020/09/29 00:00:00+00,Ward 3,34,757,40046,2023/01/07 08:00:08+00
1749,2020/09/30 00:00:00+00,Ward 3,34,760,40155,2023/01/07 08:00:08+00
1750,2020/10/01 00:00:00+00,Ward 3,34,764,40565,2023/01/07 08:00:08+00
1751,2020/10/02 00:00:00+00,Ward 3,34,767,40911,2023/01/07 08:00:08+00
1752,2020/10/03 00:00:00+00,Ward 3,34,770,41040,2023/01/07 08:00:08+00
1753,2020/10/04 00:00:00+00,Ward 3,34,770,41311,2023/01/07 08:00:08+00
1754,2020/10/05 00:00:00+00,Ward 3,34,774,42331,2023/01/07 08:00:08+00
1755,2020/10/06 00:00:00+00,Ward 3,34,774,42597,2023/01/07 08:00:08+00
1756,2020/10/07 00:00:00+00,Ward 3,34,780,42900,2023/01/07 08:00:08+00
1757,2020/10/08 00:00:00+00,Ward 3,34,784,43348,2023/01/07 08:00:08+00
1758,2020/10/09 00:00:00+00,Ward 3,34,788,44256,2023/01/07 08:00:08+00
1759,2020/10/10 00:00:00+00,Ward 3,34,788,44814,2023/01/07 08:00:08+00
1760,2020/10/11 00:00:00+00,Ward 3,34,791,45045,2023/01/07 08:00:08+00
1761,2020/10/12 00:00:00+00,Ward 3,34,791,45418,2023/01/07 08:00:08+00
1762,2020/10/13 00:00:00+00,Ward 3,34,797,46049,2023/01/07 08:00:08+00
1763,2020/10/14 00:00:00+00,Ward 3,34,799,46259,2023/01/07 08:00:08+00
1764,2020/10/15 00:00:00+00,Ward 3,34,808,46633,2023/01/07 08:00:08+00
1765,2020/10/16 00:00:00+00,Ward 3,34,810,47348,2023/01/07 08:00:08+00
1766,2020/10/17 00:00:00+00,Ward 3,34,810,47726,2023/01/07 08:00:08+00
1767,2020/10/18 00:00:00+00,Ward 3,34,812,47981,2023/01/07 08:00:08+00
1768,2020/10/19 00:00:00+00,Ward 3,34,816,48462,2023/01/07 08:00:08+00
1769,2020/10/20 00:00:00+00,Ward 3,34,822,48796,2023/01/07 08:00:08+00
1770,2020/10/21 00:00:00+00,Ward 3,34,823,49050,2023/01/07 08:00:08+00
1771,2020/10/22 00:00:00+00,Ward 3,34,826,49556,2023/01/07 08:00:08+00
1772,2020/10/23 00:00:00+00,Ward 3,34,832,50051,2023/01/07 08:00:08+00
1773,2020/10/24 00:00:00+00,Ward 3,34,837,50693,2023/01/07 08:00:08+00
1774,2020/10/25 00:00:00+00,Ward 3,34,838,50813,2023/01/07 08:00:08+00
1775,2020/10/26 00:00:00+00,Ward 3,34,844,51260,2023/01/07 08:00:08+00
1776,2020/10/27 00:00:00+00,Ward 3,34,848,51525,2023/01/07 08:00:08+00
1777,2020/10/28 00:00:00+00,Ward 3,34,850,51905,2023/01/07 08:00:08+00
1778,2020/10/29 00:00:00+00,Ward 3,34,855,52448,2023/01/07 08:00:08+00
1779,2020/10/30 00:00:00+00,Ward 3,34,862,52976,2023/01/07 08:00:08+00
1780,2020/10/31 00:00:00+00,Ward 3,34,865,53484,2023/01/07 08:00:08+00
1781,2020/11/01 00:00:00+00,Ward 3,34,867,53897,2023/01/07 08:00:08+00
1782,2020/11/02 00:00:00+00,Ward 3,34,878,54415,2023/01/07 08:00:08+00
1783,2020/11/03 00:00:00+00,Ward 3,34,883,54798,2023/01/07 08:00:08+00
1784,2020/11/04 00:00:00+00,Ward 3,34,885,55119,2023/01/07 08:00:08+00
1785,2020/11/05 00:00:00+00,Ward 3,34,893,55748,2023/01/07 08:00:08+00
1786,2020/11/06 00:00:00+00,Ward 3,34,901,56301,2023/01/07 08:00:08+00
1787,2020/11/07 00:00:00+00,Ward 3,34,912,56789,2023/01/07 08:00:08+00
1788,2020/11/08 00:00:00+00,Ward 3,34,920,57029,2023/01/07 08:00:08+00
1789,2020/11/09 00:00:00+00,Ward 3,34,929,57339,2023/01/07 08:00:08+00
1790,2020/11/10 00:00:00+00,Ward 3,34,952,58028,2023/01/07 08:00:08+00
1791,2020/11/11 00:00:00+00,Ward 3,34,957,58381,2023/01/07 08:00:08+00
1792,2020/11/12 00:00:00+00,Ward 3,34,969,59069,2023/01/07 08:00:08+00
1793,2020/11/13 00:00:00+00,Ward 3,34,975,59636,2023/01/07 08:00:08+00
1794,2020/11/14 00:00:00+00,Ward 3,34,983,60077,2023/01/07 08:00:08+00
1795,2020/11/15 00:00:00+00,Ward 3,34,986,60185,2023/01/07 08:00:08+00
1796,2020/11/16 00:00:00+00,Ward 3,34,1001,60798,2023/01/07 08:00:08+00
1797,2020/11/17 00:00:00+00,Ward 3,34,1010,61214,2023/01/07 08:00:08+00
1798,2020/11/18 00:00:00+00,Ward 3,34,1025,61832,2023/01/07 08:00:08+00
1799,2020/11/19 00:00:00+00,Ward 3,34,1026,62159,2023/01/07 08:00:08+00
1800,2020/11/20 00:00:00+00,Ward 3,34,1032,63157,2023/01/07 08:00:08+00
1801,2020/11/21 00:00:00+00,Ward 3,34,1046,64130,2023/01/07 08:00:08+00
1802,2020/11/22 00:00:00+00,Ward 3,34,1063,65000,2023/01/07 08:00:08+00
1803,2020/11/23 00:00:00+00,Ward 3,34,1071,65494,2023/01/07 08:00:08+00
1804,2020/11/24 00:00:00+00,Ward 3,34,1076,65873,2023/01/07 08:00:08+00
1805,2020/11/25 00:00:00+00,Ward 3,34,1083,67162,2023/01/07 08:00:08+00
1806,2020/11/26 00:00:00+00,Ward 3,34,1093,68178,2023/01/07 08:00:08+00
1807,2020/11/27 00:00:00+00,Ward 3,34,1123,69721,2023/01/07 08:00:08+00
1808,2020/11/28 00:00:00+00,Ward 3,34,1134,70229,2023/01/07 08:00:08+00
1809,2020/11/29 00:00:00+00,Ward 3,34,1143,70657,2023/01/07 08:00:08+00
1810,2020/11/30 00:00:00+00,Ward 3,34,1156,70962,2023/01/07 08:00:08+00
1811,2020/12/01 00:00:00+00,Ward 3,35,1168,71481,2023/01/07 08:00:08+00
1812,2020/12/02 00:00:00+00,Ward 3,35,1181,74103,2023/01/07 08:00:08+00
1813,2020/12/03 00:00:00+00,Ward 3,35,1192,74101,2023/01/07 08:00:08+00
1814,2020/12/04 00:00:00+00,Ward 3,35,1219,75776,2023/01/07 08:00:08+00
1815,2020/12/05 00:00:00+00,Ward 3,35,1233,76376,2023/01/07 08:00:08+00
1816,2020/12/06 00:00:00+00,Ward 3,35,1248,76838,2023/01/07 08:00:08+00
1817,2020/12/07 00:00:00+00,Ward 3,35,1260,77592,2023/01/07 08:00:08+00
1818,2020/12/08 00:00:00+00,Ward 3,35,1281,78201,2023/01/07 08:00:08+00
1819,2020/12/09 00:00:00+00,Ward 3,35,1287,78560,2023/01/07 08:00:08+00
1820,2020/12/10 00:00:00+00,Ward 3,35,1299,78945,2023/01/07 08:00:08+00
1821,2020/12/11 00:00:00+00,Ward 3,35,1319,79782,2023/01/07 08:00:08+00
1822,2020/12/12 00:00:00+00,Ward 3,36,1330,80452,2023/01/07 08:00:08+00
1823,2020/12/13 00:00:00+00,Ward 3,36,1343,80781,2023/01/07 08:00:08+00
1824,2020/12/14 00:00:00+00,Ward 3,36,1360,81407,2023/01/07 08:00:08+00
1825,2020/12/15 00:00:00+00,Ward 3,36,1369,82079,2023/01/07 08:00:08+00
1826,2020/12/16 00:00:00+00,Ward 3,36,1373,82430,2023/01/07 08:00:08+00
1827,2020/12/17 00:00:00+00,Ward 3,36,1385,83044,2023/01/07 08:00:08+00
1828,2020/12/18 00:00:00+00,Ward 3,36,1391,84002,2023/01/07 08:00:08+00
1829,2020/12/19 00:00:00+00,Ward 3,36,1402,84576,2023/01/07 08:00:08+00
1830,2020/12/20 00:00:00+00,Ward 3,36,1409,84997,2023/01/07 08:00:08+00
1831,2020/12/21 00:00:00+00,Ward 3,36,1418,85431,2023/01/07 08:00:08+00
1832,2020/12/22 00:00:00+00,Ward 3,36,1440,86582,2023/01/07 08:00:08+00
1833,2020/12/23 00:00:00+00,Ward 3,37,1451,87049,2023/01/07 08:00:08+00
1834,2020/12/24 00:00:00+00,Ward 3,38,1471,87969,2023/01/07 08:00:08+00
1835,2020/12/26 00:00:00+00,Ward 3,38,1488,89845,2023/01/07 08:00:08+00
1836,2020/12/27 00:00:00+00,Ward 3,38,1501,90064,2023/01/07 08:00:08+00
1837,2020/12/28 00:00:00+00,Ward 3,39,1511,90299,2023/01/07 08:00:08+00
1838,2020/12/29 00:00:00+00,Ward 3,40,1526,90637,2023/01/07 08:00:08+00
1839,2020/12/30 00:00:00+00,Ward 3,40,1538,90912,2023/01/07 08:00:08+00
1840,2020/12/31 00:00:00+00,Ward 3,40,1562,91702,2023/01/07 08:00:08+00
1841,2020/03/31 00:00:00+00,Ward 1,,65,,2023/01/07 08:00:08+00
1842,2020/04/01 00:00:00+00,Ward 1,,75,,2023/01/07 08:00:08+00
1843,2020/04/02 00:00:00+00,Ward 1,,84,,2023/01/07 08:00:08+00
1844,2020/04/03 00:00:00+00,Ward 1,,100,,2023/01/07 08:00:08+00
1845,2020/04/04 00:00:00+00,Ward 1,,107,,2023/01/07 08:00:08+00
1846,2020/04/05 00:00:00+00,Ward 1,,119,,2023/01/07 08:00:08+00
1847,2020/04/06 00:00:00+00,Ward 1,,135,,2023/01/07 08:00:08+00
1848,2020/04/07 00:00:00+00,Ward 1,,160,,2023/01/07 08:00:08+00
1849,2020/04/08 00:00:00+00,Ward 1,,172,,2023/01/07 08:00:08+00
1850,2020/04/09 00:00:00+00,Ward 1,,183,,2023/01/07 08:00:08+00
1851,2020/04/10 00:00:00+00,Ward 1,,202,,2023/01/07 08:00:08+00
1852,2020/04/11 00:00:00+00,Ward 1,,218,,2023/01/07 08:00:08+00
1853,2020/04/12 00:00:00+00,Ward 1,,223,,2023/01/07 08:00:08+00
1854,2020/04/13 00:00:00+00,Ward 1,,230,,2023/01/07 08:00:08+00
1855,2020/04/14 00:00:00+00,Ward 1,,243,,2023/01/07 08:00:08+00
1856,2020/04/15 00:00:00+00,Ward 1,,264,,2023/01/07 08:00:08+00
1857,2020/04/16 00:00:00+00,Ward 1,,282,,2023/01/07 08:00:08+00
1858,2020/04/17 00:00:00+00,Ward 1,,309,,2023/01/07 08:00:08+00
1859,2020/04/18 00:00:00+00,Ward 1,,330,,2023/01/07 08:00:08+00
1860,2020/04/19 00:00:00+00,Ward 1,6,344,,2023/01/07 08:00:08+00
1861,2020/04/20 00:00:00+00,Ward 1,6,355,,2023/01/07 08:00:08+00
1862,2020/04/21 00:00:00+00,Ward 1,6,359,,2023/01/07 08:00:08+00
1863,2020/04/22 00:00:00+00,Ward 1,8,376,,2023/01/07 08:00:08+00
1864,2020/04/23 00:00:00+00,Ward 1,8,403,,2023/01/07 08:00:08+00
1865,2020/04/24 00:00:00+00,Ward 1,11,427,,2023/01/07 08:00:08+00
1866,2020/04/25 00:00:00+00,Ward 1,11,444,,2023/01/07 08:00:08+00
1867,2020/04/26 00:00:00+00,Ward 1,11,450,,2023/01/07 08:00:08+00
1868,2020/04/27 00:00:00+00,Ward 1,12,475,,2023/01/07 08:00:08+00
1869,2020/04/28 00:00:00+00,Ward 1,17,503,,2023/01/07 08:00:08+00
1870,2020/04/29 00:00:00+00,Ward 1,21,543,,2023/01/07 08:00:08+00
1871,2020/04/30 00:00:00+00,Ward 1,21,593,,2023/01/07 08:00:08+00
1872,2020/05/01 00:00:00+00,Ward 1,21,621,,2023/01/07 08:00:08+00
1873,2020/05/02 00:00:00+00,Ward 1,21,649,,2023/01/07 08:00:08+00
1874,2020/05/03 00:00:00+00,Ward 1,21,668,,2023/01/07 08:00:08+00
1875,2020/05/04 00:00:00+00,Ward 1,22,694,,2023/01/07 08:00:08+00
1876,2020/05/05 00:00:00+00,Ward 1,24,710,,2023/01/07 08:00:08+00
1877,2020/05/06 00:00:00+00,Ward 1,25,746,,2023/01/07 08:00:08+00
1878,2020/05/07 00:00:00+00,Ward 1,25,774,,2023/01/07 08:00:08+00
1879,2020/05/08 00:00:00+00,Ward 1,28,809,,2023/01/07 08:00:08+00
1880,2020/05/09 00:00:00+00,Ward 1,32,835,,2023/01/07 08:00:08+00
1881,2020/05/10 00:00:00+00,Ward 1,29,851,,2023/01/07 08:00:08+00
1882,2020/05/11 00:00:00+00,Ward 1,31,872,,2023/01/07 08:00:08+00
1883,2020/05/12 00:00:00+00,Ward 1,32,880,,2023/01/07 08:00:08+00
1884,2020/05/13 00:00:00+00,Ward 1,33,908,,2023/01/07 08:00:08+00
1885,2020/05/14 00:00:00+00,Ward 1,33,924,,2023/01/07 08:00:08+00
1886,2020/05/15 00:00:00+00,Ward 1,35,951,,2023/01/07 08:00:08+00
1887,2020/05/16 00:00:00+00,Ward 1,35,962,,2023/01/07 08:00:08+00
1888,2020/05/17 00:00:00+00,Ward 1,36,985,,2023/01/07 08:00:08+00
1889,2020/05/18 00:00:00+00,Ward 1,36,1023,,2023/01/07 08:00:08+00
1890,2020/05/19 00:00:00+00,Ward 1,36,1032,3963,2023/01/07 08:00:08+00
1891,2020/05/20 00:00:00+00,Ward 1,37,1071,4282,2023/01/07 08:00:08+00
1892,2020/05/21 00:00:00+00,Ward 1,37,1095,,2023/01/07 08:00:08+00
1893,2020/05/22 00:00:00+00,Ward 1,40,1105,,2023/01/07 08:00:08+00
1894,2020/05/23 00:00:00+00,Ward 1,41,1125,,2023/01/07 08:00:08+00
1895,2020/05/24 00:00:00+00,Ward 1,43,1144,,2023/01/07 08:00:08+00
1896,2020/05/25 00:00:00+00,Ward 1,43,1166,4767,2023/01/07 08:00:08+00
1897,2020/05/26 00:00:00+00,Ward 1,45,1178,4951,2023/01/07 08:00:08+00
1898,2020/05/27 00:00:00+00,Ward 1,46,1188,,2023/01/07 08:00:08+00
1899,2020/05/28 00:00:00+00,Ward 1,47,1198,,2023/01/07 08:00:08+00
1900,2020/05/29 00:00:00+00,Ward 1,47,1221,5156,2023/01/07 08:00:08+00
1901,2020/05/30 00:00:00+00,Ward 1,48,1229,5251,2023/01/07 08:00:08+00
1902,2020/05/31 00:00:00+00,Ward 1,48,1237,,2023/01/07 08:00:08+00
1903,2020/06/01 00:00:00+00,Ward 1,48,1243,5298,2023/01/07 08:00:08+00
1904,2020/06/02 00:00:00+00,Ward 1,48,1243,5572,2023/01/07 08:00:08+00
1905,2020/06/03 00:00:00+00,Ward 1,49,1288,5820,2023/01/07 08:00:08+00
1906,2020/06/04 00:00:00+00,Ward 1,51,1302,5936,2023/01/07 08:00:08+00
1907,2020/06/05 00:00:00+00,Ward 1,51,1313,6209,2023/01/07 08:00:08+00
1908,2020/06/06 00:00:00+00,Ward 1,52,1320,6279,2023/01/07 08:00:08+00
1909,2020/06/07 00:00:00+00,Ward 1,52,1335,6439,2023/01/07 08:00:08+00
1910,2020/06/08 00:00:00+00,Ward 1,53,1343,6638,2023/01/07 08:00:08+00
1911,2020/06/09 00:00:00+00,Ward 1,53,1352,6638,2023/01/07 08:00:08+00
1912,2020/06/10 00:00:00+00,Ward 1,53,1354,6638,2023/01/07 08:00:08+00
1913,2020/06/11 00:00:00+00,Ward 1,54,1372,7395,2023/01/07 08:00:08+00
1914,2020/06/12 00:00:00+00,Ward 1,54,1384,7457,2023/01/07 08:00:08+00
1915,2020/06/13 00:00:00+00,Ward 1,54,1390,7705,2023/01/07 08:00:08+00
1916,2020/06/14 00:00:00+00,Ward 1,54,1395,7820,2023/01/07 08:00:08+00
1917,2020/06/15 00:00:00+00,Ward 1,55,1400,7995,2023/01/07 08:00:08+00
1918,2020/06/16 00:00:00+00,Ward 1,55,1403,8333,2023/01/07 08:00:08+00
1919,2020/06/17 00:00:00+00,Ward 1,56,1409,8632,2023/01/07 08:00:08+00
1920,2020/06/18 00:00:00+00,Ward 1,56,1414,8834,2023/01/07 08:00:08+00
1921,2020/06/19 00:00:00+00,Ward 1,56,1419,9431,2023/01/07 08:00:08+00
1922,2020/06/20 00:00:00+00,Ward 1,56,1431,9750,2023/01/07 08:00:08+00
1923,2020/06/21 00:00:00+00,Ward 1,57,1435,10095,2023/01/07 08:00:08+00
1924,2020/06/22 00:00:00+00,Ward 1,58,1441,10285,2023/01/07 08:00:08+00
1925,2020/06/23 00:00:00+00,Ward 1,60,1447,10434,2023/01/07 08:00:08+00
1926,2020/06/24 00:00:00+00,Ward 1,60,1448,10805,2023/01/07 08:00:08+00
1927,2020/06/25 00:00:00+00,Ward 1,60,1455,10980,2023/01/07 08:00:08+00
1928,2020/06/26 00:00:00+00,Ward 1,60,1459,11102,2023/01/07 08:00:08+00
1929,2020/06/27 00:00:00+00,Ward 1,60,1461,11775,2023/01/07 08:00:08+00
1930,2020/06/28 00:00:00+00,Ward 1,60,1470,12208,2023/01/07 08:00:08+00
1931,2020/06/29 00:00:00+00,Ward 1,60,1474,12553,2023/01/07 08:00:08+00
1932,2020/06/30 00:00:00+00,Ward 1,60,1479,12828,2023/01/07 08:00:08+00
1933,2020/07/01 00:00:00+00,Ward 1,61,1482,12919,2023/01/07 08:00:08+00
1934,2020/07/02 00:00:00+00,Ward 1,61,1489,13095,2023/01/07 08:00:08+00
1935,2020/07/03 00:00:00+00,Ward 1,62,1490,13329,2023/01/07 08:00:08+00
1936,2020/07/04 00:00:00+00,Ward 1,62,1498,13541,2023/01/07 08:00:08+00
1937,2020/07/05 00:00:00+00,Ward 1,62,1504,13795,2023/01/07 08:00:08+00
1938,2020/07/06 00:00:00+00,Ward 1,62,1510,14255,2023/01/07 08:00:08+00
1939,2020/07/07 00:00:00+00,Ward 1,62,1516,14530,2023/01/07 08:00:08+00
1940,2020/07/08 00:00:00+00,Ward 1,62,1522,,2023/01/07 08:00:08+00
1941,2020/07/09 00:00:00+00,Ward 1,62,1526,15235,2023/01/07 08:00:08+00
1942,2020/07/10 00:00:00+00,Ward 1,62,1536,15460,2023/01/07 08:00:08+00
1943,2020/07/11 00:00:00+00,Ward 1,62,1541,15649,2023/01/07 08:00:08+00
1944,2020/07/12 00:00:00+00,Ward 1,62,1549,15969,2023/01/07 08:00:08+00
1945,2020/07/13 00:00:00+00,Ward 1,62,1556,16590,2023/01/07 08:00:08+00
1946,2020/07/14 00:00:00+00,Ward 1,62,1565,17223,2023/01/07 08:00:08+00
1947,2020/07/15 00:00:00+00,Ward 1,63,1572,17461,2023/01/07 08:00:08+00
1948,2020/07/16 00:00:00+00,Ward 1,62,1578,18282,2023/01/07 08:00:08+00
1949,2020/07/17 00:00:00+00,Ward 1,63,1585,18819,2023/01/07 08:00:08+00
1950,2020/07/18 00:00:00+00,Ward 1,63,1592,13818,2023/01/07 08:00:08+00
1951,2020/07/19 00:00:00+00,Ward 1,63,1602,19597,2023/01/07 08:00:08+00
1952,2020/07/20 00:00:00+00,Ward 1,64,1606,20121,2023/01/07 08:00:08+00
1953,2020/07/21 00:00:00+00,Ward 1,64,1614,20756,2023/01/07 08:00:08+00
1954,2020/07/22 00:00:00+00,Ward 1,64,1624,20980,2023/01/07 08:00:08+00
1955,2020/07/23 00:00:00+00,Ward 1,64,1635,21223,2023/01/07 08:00:08+00
1956,2020/07/24 00:00:00+00,Ward 1,64,1642,21597,2023/01/07 08:00:08+00
1957,2020/07/25 00:00:00+00,Ward 1,64,1652,21928,2023/01/07 08:00:08+00
1958,2020/07/26 00:00:00+00,Ward 1,64,1659,22310,2023/01/07 08:00:08+00
1959,2020/07/27 00:00:00+00,Ward 1,64,1670,22729,2023/01/07 08:00:08+00
1960,2020/07/28 00:00:00+00,Ward 1,64,1678,22982,2023/01/07 08:00:08+00
1961,2020/07/29 00:00:00+00,Ward 1,64,1681,23231,2023/01/07 08:00:08+00
1962,2020/07/30 00:00:00+00,Ward 1,65,1685,23925,2023/01/07 08:00:08+00
1963,2020/07/31 00:00:00+00,Ward 1,65,1693,24603,2023/01/07 08:00:08+00
1964,2020/08/01 00:00:00+00,Ward 1,65,1699,25029,2023/01/07 08:00:08+00
1965,2020/08/02 00:00:00+00,Ward 1,65,1700,25149,2023/01/07 08:00:08+00
1966,2020/08/03 00:00:00+00,Ward 1,65,1708,25255,2023/01/07 08:00:08+00
1967,2020/08/04 00:00:00+00,Ward 1,65,1709,25557,2023/01/07 08:00:08+00
1968,2020/08/05 00:00:00+00,Ward 1,65,1714,25951,2023/01/07 08:00:08+00
1969,2020/08/06 00:00:00+00,Ward 1,65,1720,26208,2023/01/07 08:00:08+00
1970,2020/08/07 00:00:00+00,Ward 1,66,1723,26803,2023/01/07 08:00:08+00
1971,2020/08/08 00:00:00+00,Ward 1,66,1736,27304,2023/01/07 08:00:08+00
1972,2020/08/09 00:00:00+00,Ward 1,66,1742,27562,2023/01/07 08:00:08+00
1973,2020/08/10 00:00:00+00,Ward 1,67,1747,27873,2023/01/07 08:00:08+00
1974,2020/08/11 00:00:00+00,Ward 1,67,1752,28271,2023/01/07 08:00:08+00
1975,2020/08/12 00:00:00+00,Ward 1,67,1755,28689,2023/01/07 08:00:08+00
1976,2020/08/13 00:00:00+00,Ward 1,67,1762,29775,2023/01/07 08:00:08+00
1977,2020/08/14 00:00:00+00,Ward 1,67,1766,30068,2023/01/07 08:00:08+00
1978,2020/08/15 00:00:00+00,Ward 1,67,1772,30474,2023/01/07 08:00:08+00
1979,2020/08/16 00:00:00+00,Ward 1,67,1774,30824,2023/01/07 08:00:08+00
1980,2020/08/17 00:00:00+00,Ward 1,67,1777,31253,2023/01/07 08:00:08+00
1981,2020/08/18 00:00:00+00,Ward 1,67,1782,31404,2023/01/07 08:00:08+00
1982,2020/08/19 00:00:00+00,Ward 1,67,1791,31857,2023/01/07 08:00:08+00
1983,2020/08/20 00:00:00+00,Ward 1,67,1797,32712,2023/01/07 08:00:08+00
1984,2020/08/21 00:00:00+00,Ward 1,67,1802,33199,2023/01/07 08:00:08+00
1985,2020/08/22 00:00:00+00,Ward 1,67,1807,33633,2023/01/07 08:00:08+00
1986,2020/08/23 00:00:00+00,Ward 1,67,1810,33910,2023/01/07 08:00:08+00
1987,2020/08/24 00:00:00+00,Ward 1,67,1812,34178,2023/01/07 08:00:08+00
1988,2020/08/25 00:00:00+00,Ward 1,67,1819,34324,2023/01/07 08:00:08+00
1989,2020/08/26 00:00:00+00,Ward 1,67,1838,34811,2023/01/07 08:00:08+00
1990,2020/08/27 00:00:00+00,Ward 1,67,1837,35511,2023/01/07 08:00:08+00
1991,2020/08/28 00:00:00+00,Ward 1,67,1844,36192,2023/01/07 08:00:08+00
1992,2020/08/29 00:00:00+00,Ward 1,67,1844,36409,2023/01/07 08:00:08+00
1993,2020/08/30 00:00:00+00,Ward 1,67,1844,36693,2023/01/07 08:00:08+00
1994,2020/08/31 00:00:00+00,Ward 1,67,1849,36893,2023/01/07 08:00:08+00
1995,2020/09/01 00:00:00+00,Ward 1,67,1851,37064,2023/01/07 08:00:08+00
1996,2020/09/02 00:00:00+00,Ward 1,67,1853,37578,2023/01/07 08:00:08+00
1997,2020/09/03 00:00:00+00,Ward 1,67,1857,38077,2023/01/07 08:00:08+00
1998,2020/09/04 00:00:00+00,Ward 1,67,1863,38800,2023/01/07 08:00:08+00
1999,2020/09/05 00:00:00+00,Ward 1,67,1867,39243,2023/01/07 08:00:08+00
2000,2020/09/06 00:00:00+00,Ward 1,67,1870,39402,2023/01/07 08:00:08+00
2001,2020/09/07 00:00:00+00,Ward 1,67,1875,39828,2023/01/07 08:00:08+00
2002,2020/09/08 00:00:00+00,Ward 1,67,1880,39905,2023/01/07 08:00:08+00
2003,2020/09/09 00:00:00+00,Ward 1,67,1884,40055,2023/01/07 08:00:08+00
2004,2020/09/10 00:00:00+00,Ward 1,67,1895,40430,2023/01/07 08:00:08+00
2005,2020/09/11 00:00:00+00,Ward 1,67,1905,41258,2023/01/07 08:00:08+00
2006,2020/09/12 00:00:00+00,Ward 1,67,1906,41861,2023/01/07 08:00:08+00
2007,2020/09/13 00:00:00+00,Ward 1,67,1908,42085,2023/01/07 08:00:08+00
2008,2020/09/14 00:00:00+00,Ward 1,67,1914,42560,2023/01/07 08:00:08+00
2009,2020/09/15 00:00:00+00,Ward 1,67,1917,42716,2023/01/07 08:00:08+00
2010,2020/09/16 00:00:00+00,Ward 1,67,1928,43051,2023/01/07 08:00:08+00
2011,2020/09/17 00:00:00+00,Ward 1,67,1937,44060,2023/01/07 08:00:08+00
2012,2020/09/18 00:00:00+00,Ward 1,67,1943,44424,2023/01/07 08:00:08+00
2013,2020/09/19 00:00:00+00,Ward 1,68,1945,45048,2023/01/07 08:00:08+00
2014,2020/09/20 00:00:00+00,Ward 1,68,1950,45423,2023/01/07 08:00:08+00
2015,2020/09/21 00:00:00+00,Ward 1,68,1955,46190,2023/01/07 08:00:08+00
2016,2020/09/22 00:00:00+00,Ward 1,68,1954,46379,2023/01/07 08:00:08+00
2017,2020/09/23 00:00:00+00,Ward 1,68,1961,47032,2023/01/07 08:00:08+00
2018,2020/09/24 00:00:00+00,Ward 1,68,1964,47757,2023/01/07 08:00:08+00
2019,2020/09/25 00:00:00+00,Ward 1,68,1977,48447,2023/01/07 08:00:08+00
2020,2020/09/26 00:00:00+00,Ward 1,68,1982,48721,2023/01/07 08:00:08+00
2021,2020/09/27 00:00:00+00,Ward 1,68,1983,48850,2023/01/07 08:00:08+00
2022,2020/09/28 00:00:00+00,Ward 1,68,1987,49382,2023/01/07 08:00:08+00
2023,2020/09/29 00:00:00+00,Ward 1,69,1992,49505,2023/01/07 08:00:08+00
2024,2020/09/30 00:00:00+00,Ward 1,69,1995,49851,2023/01/07 08:00:08+00
2025,2020/10/01 00:00:00+00,Ward 1,69,1994,50394,2023/01/07 08:00:08+00
2026,2020/10/02 00:00:00+00,Ward 1,69,2001,51050,2023/01/07 08:00:08+00
2027,2020/10/03 00:00:00+00,Ward 1,70,2001,51246,2023/01/07 08:00:08+00
2028,2020/10/04 00:00:00+00,Ward 1,70,2008,51409,2023/01/07 08:00:08+00
2029,2020/10/05 00:00:00+00,Ward 1,70,2028,52571,2023/01/07 08:00:08+00
2030,2020/10/06 00:00:00+00,Ward 1,70,2036,52790,2023/01/07 08:00:08+00
2031,2020/10/07 00:00:00+00,Ward 1,70,2036,53127,2023/01/07 08:00:08+00
2032,2020/10/08 00:00:00+00,Ward 1,70,2043,53955,2023/01/07 08:00:08+00
2033,2020/10/09 00:00:00+00,Ward 1,70,2055,55064,2023/01/07 08:00:08+00
2034,2020/10/10 00:00:00+00,Ward 1,70,2070,55931,2023/01/07 08:00:08+00
2035,2020/10/11 00:00:00+00,Ward 1,70,2073,56233,2023/01/07 08:00:08+00
2036,2020/10/12 00:00:00+00,Ward 1,70,2076,56819,2023/01/07 08:00:08+00
2037,2020/10/13 00:00:00+00,Ward 1,71,2085,57372,2023/01/07 08:00:08+00
